agent_name,mean_return_is,std_return_is,mean_sharpe_is,mean_mdd_is,mean_equity_is,mean_return_oos,std_return_oos,mean_sharpe_oos,mean_mdd_oos,mean_equity_oos,mean_n_trades,seed_std_return_is,seed_std_sharpe_oos
RandomAgent,2.2559429555230346,1.3964159883208946,1.6037600702173649,-0.5903493597682733,32559.42955523035,-0.2238867112084093,0.16161924541025904,-0.10929665526274752,-0.6374432660517175,7761.132887915907,512.8,1.3964159883208946,0.3293841041785917
BuyAndHoldAgent,16.46795715143751,0.0,2.7438159292067117,-0.606265385382069,174679.5715143751,0.23065599088527397,0.0,0.6892278370911716,-0.7363221744219116,12306.55990885274,1.0,0.0,0.0
A,40.438678398397236,26.685479120148504,3.5514764407595103,-0.6026686921783627,414386.7839839724,-0.016544095959231116,0.15411517838984007,0.37734287959031254,-0.694444948472514,9834.55904040769,88.6,26.685479120148504,0.2095079752450677
B,22.64553344651204,11.301984497223664,3.068417750439911,-0.5732871679894509,236455.33446512037,0.17633801122194162,0.11029375039557873,0.6170025226907708,-0.7109952642181134,11763.380112219416,31.2,11.301984497223664,0.12578774853538177
C,14.191905875857051,7.511084949180077,2.677109523727618,-0.5723724322214545,151919.05875857052,0.3290475960488667,0.2656607479490417,0.7416381494782021,-0.6872843460239533,13290.475960488668,49.0,7.511084949180077,0.21234718210256304
D,46.98918267230764,37.4836368073849,3.71209149099422,-0.5111535079852445,479891.8267230764,-0.04330602093808761,0.20658273371376018,0.38035835108259614,-0.6321167943673461,9566.939790619124,188.0,37.4836368073849,0.27539542673957107
