ticker,window,direct_agent,latent_agent,delta_sharpe,delta_mdd,delta_seed_std,delta_is_oos_gap,delta_sharpe_norm,delta_mdd_norm,delta_seed_std_norm,delta_is_oos_gap_norm,ivl,interpretation,direct_sharpe_oos,direct_sharpe_is,direct_return_oos,latent_sharpe_oos,latent_sharpe_is,latent_return_oos
TSLA,-1,A,B,0.23965964310045829,0.016550315745599398,-0.08372022670968593,-0.7227183334200578,0.8050170190491978,0.2635377261257621,-0.46577238034326224,-1.6456372286358762,0.6381534469316064,latent_advantage,0.37734287959031254,3.5514764407595103,-0.016544095959231116,0.6170025226907708,3.068417750439911,0.17633801122194162
TSLA,-1,A,C,0.3642952698878895,-0.00716060244856076,0.0028392068574953355,-1.2386621869197818,1.223668233937677,-0.11402132237181213,0.01579575436278076,-2.8204467968214293,1.0177194209628697,latent_advantage,0.37734287959031254,3.5514764407595103,-0.016544095959231116,0.7416381494782021,2.677109523727618,0.3290475960488667
TSLA,-1,A,D,0.0030154714922835946,-0.0623281541051679,0.06588745149450337,0.15759957874242625,0.010128972238886445,-0.9924777423572437,0.36656082195959444,0.35885589447905664,0.10658123258519095,latent_advantage,0.37734287959031254,3.5514764407595103,-0.016544095959231116,0.38035835108259614,3.71209149099422,-0.04330602093808761
