ticker,window,direct_agent,latent_agent,delta_sharpe,delta_mdd,delta_seed_std,delta_is_oos_gap,delta_sharpe_norm,delta_mdd_norm,delta_seed_std_norm,delta_is_oos_gap_norm,ivl,interpretation,direct_sharpe_oos,direct_sharpe_is,direct_return_oos,latent_sharpe_oos,latent_sharpe_is,latent_return_oos
SPY,-1,A,B,-0.05528553334504527,-0.04574810839683979,0.14680328189950803,-0.18789511420071525,-0.18570417060713823,-0.7284666133734479,0.8167311143296988,-0.42783914660674505,0.03934180008627283,latent_advantage,0.6207790639072964,1.9904141933108008,0.1467987324052717,0.5654935305622512,1.7472335457650405,0.14170074774135646
SPY,-1,A,C,0.10129239067911222,-0.025799477744441912,0.35709378087187355,-0.27922890418393465,0.34024125773518576,-0.41081607170003787,1.9866694926570843,-0.6358071447582985,-0.04838401144743271,direct_advantage,0.6207790639072964,1.9904141933108008,0.1467987324052717,0.7220714545864086,1.8124776798059785,0.12339716535983407
SPY,-1,A,D,-0.15954213760441255,0.009686503942936242,0.29305723699953057,0.09324217635261012,-0.5359022251952753,0.1542423276068558,1.630406082480172,0.21231341393923525,-0.5946702600039419,direct_advantage,0.6207790639072964,1.9904141933108008,0.1467987324052717,0.4612369263028839,1.9241142320589986,0.11168567965141044
